URL,Content creator,Username,Date added,Ads in Live,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
www.facebook.com/1122294547836337,Daisy Shah,ShahDaisyOfficial,2023-02-24,no,5324337,English,yes,1,233
www.facebook.com/170221893017119,SpecPhone,SpecPhone,2023-04-22,no,395515,Thai,yes,2,233
www.facebook.com/106415665439863,Milon Bhattacharyya Provash Kumar,milon.bhattacharjee.3,2023-04-01,no,39594,English,yes,1,234
www.facebook.com/1696588723906592,V.Unbeatable Dance Crew,V.Unbeatabledancegroup,2020-11-20,no,182579,English,yes,2,234
www.facebook.com/324048725085627,HGTV Deutschland,HGTVDeutschland,2021-07-27,no,10961,German,yes,1,234
www.facebook.com/359821850871050,Drishyam Films,drishyamfilms,2022-05-04,no,501410,English,yes,0,234
www.facebook.com/345100316084664,Satyajit Deshmukh,satyajitdeshmukhofficial,2023-02-23,no,25495,Marathi,yes,0,235
www.facebook.com/349998149004493,Fran,somosfran,2022-09-12,no,11568,Spanish,yes,0,235
www.facebook.com/400601983320296,ETMarkets,ETMarkets,2019-05-08,no,464255,English,yes,30,235
www.facebook.com/695980657094240,PTC Punjabi Canada,PtcPunjabiCanada,2023-04-23,no,217257,English,yes,37,235
www.facebook.com/105153856254471,TV Azteca Chihuahua,aztecachihuahua,2022-05-28,no,317992,Spanish,yes,92,235
www.facebook.com/102899739302015,Al Mamun,almamun.jhenaidha,2023-03-23,no,15215,English,yes,3,236
www.facebook.com/130030063440,Dawes,Dawestheband,2020-11-18,no,127356,English,yes,1,236
www.facebook.com/247130925666,MTV Base West,verified.MTVBase.Nigeria,2021-10-05,no,1355287,English,yes,4,236
www.facebook.com/35849211609,Ximena Duque,XimenaDuque,2019-06-26,yes,8150532,Spanish,yes,1,236
www.facebook.com/791818197654336,Lisa Lambe,lisalambeofficial,2023-05-11,no,5408,English,yes,5,236
www.facebook.com/316828788519619,KAWALA,KawalaOfficial,2021-02-07,no,7669,English,yes,0,237
www.facebook.com/500765860056095,จำอวดหน้าจอ,JamOuadNhaJor,2023-04-22,no,405551,Thai,yes,0,237
www.facebook.com/1396413950580178,EJ Snyder,EJScrapIronSnyder,2023-06-07,no,199424,English,yes,2,237
www.facebook.com/172920269410411,AmmanNet عمان نت,AmmanNet,2023-05-25,no,308632,Arabic,yes,9,238
www.facebook.com/6265405837,John Butler Trio,JohnButlerTrio,2023-04-23,no,701562,English,yes,2,238
www.facebook.com/6013004059,The Economist,TheEconomist,2019-01-02,no,10999670,English,yes,7,239
www.facebook.com/178323521373,America TeVe,americateve,2023-04-22,no,290239,Spanish,yes,10,239
www.facebook.com/114989668534938,Riton,ritontime,2021-02-07,no,36597,English,yes,0,240
www.facebook.com/186855371375939,Cruz afrika,Iamcruzafrika,2023-07-11,no,169303,English,yes,0,240
www.facebook.com/616387928521630,Anjusha Sharma,anjushasharmaofficial,2023-03-20,no,101116,English,yes,3,240
www.facebook.com/215586005163604,TV Azteca Morelos,aztecamorelosoficial,2022-10-12,no,500067,Spanish,yes,63,241
www.facebook.com/453611241495117,El Norte Hoy,periodicoelnortehoy,2023-07-11,yes,342667,Spanish,yes,100,241
www.facebook.com/18097078903,RiffTrax,rifftrax,2023-04-22,no,121574,English,yes,0,241
www.facebook.com/1064515673595542,Zoom Bangladesh,zoombanglayouth,2020-11-04,no,146903,Bengali,yes,0,242
www.facebook.com/1112248868859890,My Magical Music For Events,MyMagicalMusic,2023-06-03,no,88513,Arabic,yes,1,242
www.facebook.com/242399912528730,JP Saxe,jpsaxe,2020-11-18,no,73017,English,yes,0,242
www.facebook.com/9008741434,Lamb of God,lambofgod,2021-03-26,no,3973583,English,yes,0,242
www.facebook.com/116436224067,Jasbir Jassi,JasbirJassi,2023-04-23,no,476777,Hindi,yes,2,243
www.facebook.com/122602003372,Yolanda Adams,yolandaadamslive,2018-12-04,no,3595385,English,yes,0,243
www.facebook.com/1252175291473208,makanterusss,MAKANTERUSSS.PAGE,2023-03-31,no,69827,Indonesian,yes,1,243
www.facebook.com/1631572197170490,BRAVE Combat Federation,bravemmaf,2023-04-23,no,276045,English,yes,12,243
www.facebook.com/230794897488908,Kottayam Kunjachan 2,KottayamKunjachan2Movie,2023-06-19,no,24937,English,yes,8,243
www.facebook.com/263975617001,Tomo Como Rey,tomocomorey,2023-03-08,no,110080,Spanish,yes,1,243
www.facebook.com/445389075619302,Little Chef Kicha,kichatube,2023-02-09,no,25638,English,yes,0,244
www.facebook.com/597468376939248,Código Espagueti,SomosEspagueti,2018-04-27,no,368307,Spanish,yes,12,244
www.facebook.com/723564901128895,ETV Bharat Jammu & Kashmir,ETVBharatJammuandKashmir,2020-02-20,yes,246466,Urdu,yes,69,244
www.facebook.com/46297706541,Kris Angelis,krisangelismusic,2023-05-10,no,40926,English,yes,11,245
www.facebook.com/105506324520897,Henry,SoyHenryOrozco,2022-10-30,no,23226,Spanish,yes,2,245
www.facebook.com/136688979713427,SAT-7 TÜRK,Sat7Turk,2023-07-11,no,63140,Turkish,yes,12,245
www.facebook.com/149944271830853,Gemini Music,GeminiMusic,2023-04-23,no,376455,English,yes,0,245
www.facebook.com/15108476090,Melissa Otero,melissaoteromusic,2023-06-01,no,19075,English,yes,0,245
www.facebook.com/186321891540209,Hits Records,HitsRecordsofficial,2020-06-30,no,89741,Indonesian,yes,8,245
www.facebook.com/198767420198288,Tony Katz,tonykatzradio,2021-02-14,no,25406,English,yes,3,245
www.facebook.com/292689347607923,Another Sky,UnderneathAnotherSky,2022-09-02,no,7433,English,yes,1,246
www.facebook.com/502267346597124,BandNews TV,BandNews,2023-07-11,yes,1568100,Portuguese,yes,132,246
www.facebook.com/617234818296059,Sybil Wilkes,ItsSybil,2021-02-09,yes,42164,English,yes,10,246
www.facebook.com/241576186029727,Cenk Uygur,CenkUygurOfficial,2023-07-11,no,531365,English,yes,526,247
www.facebook.com/281939318489059,Televisa Puebla,TelevisaPuebla,2023-07-11,no,677177,Spanish,yes,40,247
www.facebook.com/294980023932526,Haut Monde Mrs. India Worldwide,MrsIndiaWorldwide,2019-02-05,no,81440,English,yes,0,247
www.facebook.com/556737211502302,CNN Argentina,cnnargentina,2021-06-01,no,150818,Spanish,yes,4,247
www.facebook.com/10364496359,Michael Franti and Spearhead,michaelfranti,2020-11-18,no,485081,English,yes,0,247
www.facebook.com/759523504060314,Aconteceu em Jaraguá do Sul,AconteceuemJaraguadoSul,2023-04-23,no,195443,Portuguese,yes,6,248
www.facebook.com/201411209964808,أحمد المغازي,ChefAhmedelmoghazy,2020-11-10,yes,966185,Arabic,yes,21,249
www.facebook.com/219769742724423,Todos Quieren Fama,TodosQuierenFama,2021-04-15,no,73211,Spanish,yes,1,249
www.facebook.com/108358242604333,Brendon Peel,BrendonPeelMagic,2022-11-09,no,25646,English,yes,0,249
www.facebook.com/109243480414,WrestleZone,Wrestlezonecom,2022-08-23,no,263117,English,yes,5,249
www.facebook.com/111599542193785,Richard Barker Incredible Hypnotist,RichardBarkerhypnotist,2022-11-28,no,106119,English,yes,1,249
www.facebook.com/149856031796180,Rangoli,rangoliindia,2023-04-22,no,88445,English,yes,2,249
www.facebook.com/113682958209192,Izza Tilili,Bouchkioua.Mina,2023-07-11,no,74673,French,yes,6,250
www.facebook.com/15981157866,Little Boots,littleboots,2021-02-26,no,154946,English,yes,1,250
www.facebook.com/1956306407975324,صباحك مصري,SabahakMasri,2023-04-22,no,611041,Arabic,yes,67,250
www.facebook.com/304893546286345,Nick Pro,NickPro.FB,2023-07-26,no,43931,English,yes,2,250
www.facebook.com/443975185778706,Tania Rincón,SoyTaniaRin,2020-02-28,no,1951980,Spanish,yes,0,250
www.facebook.com/507979889255449,A Para,apara,2022-11-08,no,38093,Turkish,yes,37,250
www.facebook.com/256703557748185,MSP - Mauricio de Sousa Produções,mauriciodesousaproducoes,2020-04-06,no,196430,Portuguese,yes,2,251
www.facebook.com/383188141797933,BuzzFeed Geeky,BuzzFeedGeeky,2023-04-05,no,865255,English,yes,0,251
www.facebook.com/406534986194049,The New Stepford,thenewstepford,2019-12-10,no,103686,English,yes,0,251
www.facebook.com/100340741756818,19esports,19esports,2021-01-08,yes,87769,Spanish,yes,1,251
www.facebook.com/145973902117178,HAI,HAIPAGE,2023-04-22,no,257447,Indonesian,yes,7,251
www.facebook.com/190788200960357,MERENGLASS,merenglassMG,2023-04-05,no,100584,Spanish,yes,0,251
www.facebook.com/334832696659288,Home.Made.Nation,HomeMadeNation,2017-10-07,no,249860,English,yes,4,252
www.facebook.com/341169034710,Constance Carter,iamconstancecarter,2022-10-14,no,98820,English,yes,1,252
www.facebook.com/218700425271794,El Free-guey,freegueyshow,2017-11-22,no,175363,Spanish,yes,7,253
www.facebook.com/11608793743,Madame Figaro,MadameFigaro,2023-04-22,no,717079,French,yes,2,253
www.facebook.com/116940102523,"The Advocate (Baton Rouge, LA)",theadvocatebr,2023-04-22,no,237627,English,yes,12,253
www.facebook.com/181018641934810,Pop Talk,PopTalkGTV,2019-01-14,no,378959,Tagalog,yes,1,253
www.facebook.com/113588551994986,El Nuevo Diario,elnuevodiariord,2023-04-23,yes,634838,Spanish,yes,78,254
www.facebook.com/479687750650,Young Medicine,youngmedicine,2023-07-20,no,11484,English,yes,0,254
www.facebook.com/511927932194558,Leah Turner,LeahTurnerMusic,2023-05-20,no,93195,English,yes,0,254
www.facebook.com/122177661170978,NewsOne,NewsOneOfficial,2023-03-08,no,675807,English,yes,1,255
www.facebook.com/116931294988609,Máxima,SiteMaxima,2019-07-09,no,1985839,Portuguese,yes,4,256
www.facebook.com/481065478629613,The News Lens 關鍵評論網,TheNewsLens,2021-04-04,no,638086,Chinese,yes,2,256
www.facebook.com/367571970720485,Telediario Guadalajara,TelediarioGuadalajara,2020-10-26,no,177011,Spanish,yes,1,257
www.facebook.com/320315784729704,What The Chic,whatthechic,2022-08-12,no,1250812,Spanish,yes,0,258
www.facebook.com/95214830735,KGW-TV,KGWTV8,2019-11-12,no,580315,English,yes,0,258
www.facebook.com/120098554660,Universa,universauol,2018-12-03,no,2908423,Portuguese,yes,17,258
www.facebook.com/1415812965337708,Rahul Sinha,RahulSinhaBJP,2023-04-23,yes,137283,English,yes,4,258
www.facebook.com/175091239893259,Morning Kombat,MorningKombat,2023-04-23,no,181927,English,yes,7,258
www.facebook.com/194519430741884,Sam Roberts,notsam,2023-04-27,no,35441,English,yes,0,258
www.facebook.com/127569364015258,La Chicuela,LaChicuelaOficial,2020-02-28,no,585650,Spanish,yes,0,259
www.facebook.com/187421551395842,Porscha Coleman,PorschaColeman,2023-04-23,no,142769,English,yes,4,259
www.facebook.com/95323029258,DJ Muggs,DJMUGGS.OG,2020-11-18,no,250313,English,yes,3,259
www.facebook.com/212109128925538,Yahoo TV 一起看,YahooTV.tw,2019-10-05,no,499735,Chinese,yes,5,260
www.facebook.com/111178103153,"Dr. Corey Hebert, MD",DrCoreyHebert,2023-04-22,no,76565,English,yes,0,260
www.facebook.com/1212937565520154,Roborock 石頭科技,RoborockTaiwan,2020-11-09,no,40861,Chinese,yes,1,261
www.facebook.com/134517016712313,Harget kart - حرقة كرت,hargetKart,2023-02-14,no,113756,Arabic,yes,2,261
www.facebook.com/213603638691387,MY Sabah (Malaysia),myfmsabah,2018-11-09,no,127615,Chinese,yes,6,261
www.facebook.com/479322445493718,6tv,6tv,2022-10-20,no,234070,Telugu,yes,0,261
www.facebook.com/285552831500364,FITE,FiteTV,2023-02-21,no,201305,English,yes,15,262
www.facebook.com/999858433492677,Bloomberg Businessweek,bloombergbusinessweek,2023-02-20,no,437888,English,yes,10,262
www.facebook.com/1401435623492577,A#keem,ahkeemmusic,2022-05-05,no,24284,English,yes,1,262
www.facebook.com/159897937423755,WWE - Japan,wwejapan,2023-04-23,no,329979,Japanese,yes,2,262
www.facebook.com/175926801698,Chill Online,chillonlinefanpage,2017-12-12,no,883583,Thai,yes,5,262
www.facebook.com/111116052266762,TV Azteca Baja California,aztecabc,2021-03-23,no,591200,Spanish,yes,38,263
www.facebook.com/123492867697144,Biography,Biography,2019-05-30,no,503280,English,yes,0,263
www.facebook.com/148617088530431,Skylar Grey,SkylarGrey,2020-11-18,no,1641207,English,yes,0,263
www.facebook.com/160768007804754,Lalo Araujo,Laloaraujooficial1,2023-04-23,no,12714,Spanish,yes,0,263
www.facebook.com/335263953626743,AndFlix,AndFlixHD,2023-04-22,no,1908039,English,yes,3,263
www.facebook.com/508979882508918,De Osos,deososmusic,2023-02-24,no,5820,Spanish,yes,1,263
www.facebook.com/539147046157704,Univision 32,Univision32,2023-04-22,no,253965,Spanish,yes,76,263
www.facebook.com/806007422813217,Pali Patrika,pali.patrika,2022-06-24,no,122184,Hindi,yes,86,264
www.facebook.com/1120999877932978,PopUlzzang 波波妝漂亮,PopUlzzangMag,2022-12-11,no,522120,Chinese,yes,1,264
www.facebook.com/1733495223546925,ThePrint,theprintindia,2022-01-11,no,859563,English,yes,44,264
www.facebook.com/89275118194,ICI Manitoba,icimanitoba,2020-01-30,no,43711,French,yes,11,264
www.facebook.com/913767701998581,Sikar Patrika,patrika.sikar,2023-07-30,no,394619,Hindi,yes,77,265
www.facebook.com/126058670747731,馮檢基 Frederick Fung,kinkeefung,2020-09-04,no,38798,Chinese,yes,2,265
www.facebook.com/101512849255881,XO TEAM,thexoteam,2022-09-24,no,307487,English,yes,11,266
www.facebook.com/167966606670383,Wengie,WengieOfficial,2020-02-18,no,425454,English,yes,0,266
www.facebook.com/183538434997743,Diario Gestión,Gestionpe,2022-09-12,yes,1549900,Spanish,yes,68,266
www.facebook.com/360286340986057,ETV Bharat Kerala,ETVBharatKerala,2021-04-11,yes,44186,Malayalam,yes,135,266
www.facebook.com/6563209365,Little River Band,littleriverband,2023-04-05,no,314268,English,yes,6,266
www.facebook.com/222192316807,GOAL Italia,GOAL.Italia,2023-04-23,no,577170,Italian,yes,1,267
www.facebook.com/343156605754364,Cycle Pure,CYCLEdotIN,2022-03-02,no,397626,English,yes,2,267
www.facebook.com/359788514096748,Loisa Andalio,JosefinaLoisaAndalioOfficial,2022-04-21,no,7030439,English,yes,1,267
www.facebook.com/371961619555228,TinySuperheroes,TinySuperheroes,2021-06-23,no,111304,English,yes,0,267
www.facebook.com/133601893325273,LITE (Malaysia),LITEdotmy,2018-04-27,no,494348,English,yes,4,267
www.facebook.com/16269221065,Hillsong Kids,hillsongkids,2021-02-07,no,521536,English,yes,0,267
www.facebook.com/1528607260706414,NBA Indonesia,nbaindonesia,2021-10-05,no,1129979,Indonesian,yes,1,268
www.facebook.com/159509453662,Parentesis.com,parentesis,2023-07-11,no,1445703,Spanish,yes,3,268
www.facebook.com/1698021437167088,NowThis Money,NowThisMoney,2017-10-07,no,691864,English,yes,8,268
www.facebook.com/332829780834,Katrina formerly of Katrina and The Waves,KatrinaLeskanich1,2023-04-05,no,26722,English,yes,1,268
www.facebook.com/220350351947991,Simple Azenabor,officialsimpleazenabor,2023-04-22,no,63724,English,yes,1,269
www.facebook.com/231155190348988,AlHadath Alyoum - الحدث اليوم,Helyoum,2021-10-20,no,1335778,Arabic,yes,262,269
www.facebook.com/56663884467,Lauren Monroe,LaurenMonroeMusic,2023-04-23,no,7027,English,yes,0,269
www.facebook.com/1011190218967434,Graveyard Shift,rankergraveyardshift,2023-07-27,no,5495264,English,yes,1,269
www.facebook.com/140136649406302,Sanook Gossips,SanookGossips,2021-11-24,no,1575768,Thai,yes,1,269
www.facebook.com/1611898902382302,Dharm - धर्म,PunjabKesariDharam,2023-04-23,no,59075,Hindi,yes,0,269
www.facebook.com/161253243918043,Tech Fanpage,tech.fanpage,2019-05-08,no,423629,Italian,yes,1,269
www.facebook.com/1850384628581959,ETV Bharat Assam,ETVBharatAssam,2020-01-18,yes,232702,Assamese,yes,112,269
www.facebook.com/190355718201803,christian french,christianfrenchmusic,2020-11-18,no,7092,English,yes,0,269
www.facebook.com/138395119515613,Discovery Kids Brasil,discoverykidsbr,2023-04-22,no,2240766,Portuguese,yes,15,270
www.facebook.com/1621405044635589,Zainab Sheriff,reflexionessheriff1,2023-07-11,no,296130,English,yes,1,270
www.facebook.com/173761009328557,Rakuten Monkeys,RakutenMonkeys.official,2023-04-23,no,379342,Chinese,yes,0,270
www.facebook.com/199786566727,Marcus Bailey,MarcusBaileyWeather,2023-04-23,no,21839,English,yes,3,270
www.facebook.com/291296227578933,TV Azteca Bajio,aztecabajio,2020-08-18,yes,592549,Spanish,yes,121,270
www.facebook.com/220898724599599,Ação da Cidadania,acaodacidadania,2020-11-11,no,84881,Portuguese,yes,2,271
www.facebook.com/243704755671094,Agustin Terriquez,agustin.terriquez,2019-08-01,no,41690,Spanish,yes,3,271
www.facebook.com/327068760680768,Erick Cuesta,ErickCuestaTV,2022-09-10,no,13770,Spanish,yes,2,271
www.facebook.com/135284343149190,Olhar Digital,olhardigital,2023-04-22,yes,4363131,Portuguese,yes,64,271
www.facebook.com/155169461191383,Tribun Manado,tribun.manado,2022-09-07,yes,594136,Indonesian,yes,234,271
www.facebook.com/127731488715,TOMMY DAVIDSON,thetommydavidson,2020-01-25,no,506094,English,yes,0,272
www.facebook.com/226403060706801,Robert DeLong,DeLongMusic,2023-05-24,no,74018,English,yes,1,272
www.facebook.com/366964557189705,Live Toussaint,LiveToussaint,2019-10-06,no,20581,French,yes,3,272
www.facebook.com/428218744190491,PTC News USA,PTCNewsAmerica,2018-11-30,yes,130909,English,yes,22,272
www.facebook.com/233494373509632,Teenage Wrist,teenagewrist,2022-12-30,no,11014,English,yes,2,273
www.facebook.com/1403176899952935,MEL,dondeestamel,2021-10-16,no,20179,Spanish,yes,2,273
www.facebook.com/190547857786897,Iglesia Universal del Reino de Dios - Chile,UniversalChileOficial,2022-05-14,yes,3041230,Spanish,yes,4,273
www.facebook.com/107713949297689,Parque Arví,parquearvi,2023-04-22,no,67935,Spanish,yes,4,274
www.facebook.com/1415886488706273,Ned LeDoux,NedLeDoux,2020-11-18,no,281858,English,yes,6,274
www.facebook.com/236206716700,Davey Langit,daveylangitmusic,2020-04-14,no,47940,English,yes,0,274
www.facebook.com/274362279388,Red Magazine,redmagazine,2020-04-03,no,200924,English,yes,12,274
www.facebook.com/445890365491209,l'Opinion,lopinionfr,2023-04-22,no,160479,French,yes,1,274
www.facebook.com/681036168672883,Pepe : Vizio,pepeyvizio,2022-03-26,no,2146,Spanish,yes,0,274
www.facebook.com/880316541988529,1043 Fresh Radio,1043freshradio,2022-02-08,no,20461,English,yes,5,274
www.facebook.com/2124612147564433,Soham Rockstar Entertainment,SohamRockstarEntertainment,2023-03-08,no,93623,English,yes,1,275
www.facebook.com/323458497763139,SBT Rio,sbtriooficial,2022-12-28,no,945517,Portuguese,yes,23,275
www.facebook.com/338953982925502,WatanNetwork - شبكة وطن,WatanNetwork,2023-07-11,no,667219,Arabic,yes,1,275
www.facebook.com/171552519614513,Univision 40 North Carolina,Univision40NC,2021-07-29,no,175618,Spanish,yes,98,275
www.facebook.com/216109084317,Crickettoday,crictodayindia,2023-04-23,no,4322082,English,yes,0,276
www.facebook.com/341931715916394,El Sol de México,elsoldemex,2021-12-19,no,307984,Spanish,yes,34,276
www.facebook.com/2120195061601972,Hudsonbegood,hudsonbegood,2022-09-05,no,169596,English,yes,0,277
www.facebook.com/45043808300,Yahir Othón Parra,YahirMusic,2023-04-05,no,1024612,Spanish,yes,0,277
www.facebook.com/100633770034116,Genus Ordinis Dei,genusordinisdei,2023-07-24,no,11875,English,yes,2,277
www.facebook.com/10080840973,Global National,GlobalNational,2023-04-22,no,240042,English,yes,6,278
www.facebook.com/101160793765358,Los METRO,losmetromx,2019-08-26,no,77976,Spanish,yes,0,278
www.facebook.com/112535386759497,Carlo Castro,CarloCastroK9,2023-05-10,no,64283,Spanish,yes,2,278
www.facebook.com/165149950261467,Kummanam Rajasekharan,kummanam.rajasekharan,2023-03-25,no,364108,Malayalam,yes,6,278
www.facebook.com/212436860202,Human Events,humaneventsmedia,2021-09-24,no,651840,English,yes,15,278
www.facebook.com/215000398590506,ETtoday姊妹雲,ETtodaySISTER,2023-05-01,no,589411,Chinese,yes,42,278
www.facebook.com/354678871329809,Alice Merton,alicemerton,2023-04-22,no,71323,English,yes,1,278
www.facebook.com/229429097479545,Filo news,filonews,2019-04-29,no,1414781,Spanish,yes,23,279
www.facebook.com/172011556260831,Freaktography,Freaktography,2023-04-13,no,70197,English,yes,4,279
www.facebook.com/190509007647888,Carolina Rosario,carolinarosariooficial,2021-01-26,no,236359,Spanish,yes,2,279
www.facebook.com/102105882706831,Waleed Elhadidy,waleedalhadidy,2023-06-05,no,23017,English,yes,2,280
www.facebook.com/165881477699449,ETtoday東森寵物,etipets,2023-04-23,no,62394,Chinese,yes,2,280
www.facebook.com/105483392827926,CTWant,want.ctw,2022-01-21,no,454450,Chinese,yes,1,281
www.facebook.com/169112046458755,BloombergHT,BloombergHT,2023-04-22,no,127666,Turkish,yes,12,281
www.facebook.com/749523795057716,美聯物業 Midland Realty,midlandrealty1200,2022-11-28,no,115259,Chinese,yes,8,281
www.facebook.com/136050516470604,Joslei Cardinot,cardinot,2023-07-29,yes,220132,Portuguese,yes,10,282
www.facebook.com/1681900485390993,Rebel HQ,RebelHQ,2023-06-24,no,775432,English,yes,710,282
www.facebook.com/23001448188,Tim Tayag,timtayagcomedian,2023-02-11,no,103814,English,yes,3,283
www.facebook.com/354300594694576,Tomatazos,TomatazosCom,2023-05-10,no,211553,Spanish,yes,1,283
www.facebook.com/415121165218337,Berita RTM,BeritaRTM,2023-07-11,no,529722,Malay,yes,306,283
www.facebook.com/418399568361131,News18 Urdu,News18Urdu,2023-04-22,yes,1834645,Urdu,yes,187,284
www.facebook.com/124713990893440,Trek TV,trektv,2020-11-04,no,16049,French,yes,0,284
www.facebook.com/185547934382,Iván Marín,ivanmarinsoyyo,2022-08-17,no,462698,Spanish,yes,12,284
www.facebook.com/103028189769693,etalk,etalkctv,2019-11-24,no,191647,English,yes,7,285
www.facebook.com/1416272485365482,Maikel Delacalle,Maikeldelacalle,2020-11-18,no,140357,Spanish,yes,0,285
www.facebook.com/250129201756473,Steve Zaragoza,zaragozabook,2023-07-26,yes,27708,English,yes,1,285
www.facebook.com/269193847335,KNWA & FOX24 - Northwest Arkansas & River Valley News,KNWAnews,2021-03-29,yes,139652,English,yes,41,285
www.facebook.com/340634642621199,Dan Smalley,DanSmalleyMusic,2023-04-05,no,8876,English,yes,1,285
www.facebook.com/490194641373793,Beyond the Record,GuinnessWorldRecordsBTR,2017-11-10,no,157845,English,yes,0,286
www.facebook.com/117942071638047,GTV世界第一等,gtvworldsno1,2023-01-30,no,92365,Chinese,yes,3,286
www.facebook.com/134197358821,Fortunate Youth,FortunateYouth,2023-04-05,no,177750,English,yes,3,286
www.facebook.com/1371607462886849,Maria Silorio,MariaSilorioOfficial,2023-07-14,no,30117,English,yes,1,286
www.facebook.com/1662796190642616,انفراد,innfrad,2021-03-02,no,1411269,Arabic,yes,7,286
www.facebook.com/101374676032,Elefante,elefanteOficial,2021-05-07,no,504942,Spanish,yes,5,287
www.facebook.com/231080403589244,Gretta Ziller,GrettaZiller,2023-07-13,no,7839,English,yes,0,287
www.facebook.com/404180450123729,Lusty,BrenLastii,2023-04-23,yes,303135,English,yes,2,287
www.facebook.com/41093998634,The Christian Post,ChristianPost.Intl,2022-10-26,no,815119,English,yes,0,287
www.facebook.com/540998172681324,الحياة اليوم,hayahalyoum,2019-12-31,no,301402,Arabic,yes,65,287
www.facebook.com/776017202506138,Drone Racing League,thedroneracingleague,2023-04-22,no,1509676,English,yes,0,287
www.facebook.com/268306008015,Jacquie Marquez,jacquiemarquez,2023-06-29,no,92456,Spanish,yes,2,288
www.facebook.com/279374715546885,Super Ball,SuperBall.id,2022-07-28,no,241463,Indonesian,yes,6,288
www.facebook.com/602094456536457,Emma Willmann,EmmaWillmannComedy,2022-12-28,no,139973,English,yes,0,288
www.facebook.com/149929628395087,Rob Perillo Chief Meteorologist KATC,TheRobPerillo,2023-06-05,no,108554,English,yes,41,288
www.facebook.com/167597083264442,TRT Çocuk,trtcocuk,2022-12-19,no,530776,Turkish,yes,6,288
www.facebook.com/154284380440,DNA India,dnaindia,2020-08-11,no,1897395,English,yes,155,289
www.facebook.com/147584488610340,102fm רדיו תל אביב,102fm,2022-10-18,no,39104,Hebrew,yes,1,290
www.facebook.com/167058733711200,TVMuhammadiyah,tvmusuryautama,2023-04-22,no,339253,Indonesian,yes,1,290
www.facebook.com/1982716745382120,WebQoof,QuintFactCheck,2020-03-12,no,62553,English,yes,2,290
www.facebook.com/602969543134529,Georgia UK,GeorgiaUK,2022-06-10,no,18867,English,yes,3,290
www.facebook.com/75782081233,Impiana,impiana,2023-04-22,no,713047,Malay,yes,9,290
www.facebook.com/961576430525133,CBS4 Local,CBS4Local,2018-04-27,no,88190,English,yes,11,290
www.facebook.com/1054809444538218,Kool 101,kool101my,2023-07-14,no,397080,Malay,yes,128,291
www.facebook.com/1455669064653059,Enrique Mayagoitia,IngMayagoitia,2021-12-10,no,451276,Spanish,yes,1,291
www.facebook.com/170504469637397,Radio Mango,919radiomango,2018-12-08,no,458419,English,yes,4,292
www.facebook.com/192719777467625,Hala Akhbar - هلا أخبار,HalaAkhbar,2019-01-04,yes,1321117,Arabic,yes,8,292
www.facebook.com/2414366111914947,Top Chef Brasil,topchefbrasil,2022-01-17,no,20861,Portuguese,yes,3,292
www.facebook.com/330000423686626,المصري الرياضي,AlMasrySports,2020-07-09,yes,1136943,Arabic,yes,6,293
www.facebook.com/621515295010809,NEWJ Dharohar,NEWJSwasth,2020-12-29,no,1126540,Hindi,yes,9,293
www.facebook.com/866793476693682,Surya Arema,suryamalang.tribun,2023-04-23,yes,435144,Indonesian,yes,187,294
www.facebook.com/159328784089544,TechTudo,techtudo,2023-07-11,no,1378131,Portuguese,yes,3,294
www.facebook.com/170299423019450,Euronews en français,fr.euronews,2023-02-20,no,534924,French,yes,0,295
www.facebook.com/213320140463,My NBC5,MyNBC5,2023-04-22,yes,189973,English,yes,5,295
www.facebook.com/281987278551284,Titus O'Neil,WWETitus,2020-07-31,no,808806,English,yes,1,295
www.facebook.com/317076584986971,J.D. Witherspoon,OfficialJDWitherspoon,2023-04-22,no,504211,English,yes,7,295
www.facebook.com/194261427265946,Rolling Out,rollingout,2020-07-25,yes,341049,English,yes,4,296
www.facebook.com/107626592720732,Sally Brouwer Fitness,sallybrouwerfitness,2022-10-28,no,61352,English,yes,5,297
www.facebook.com/112045468823315,Telefe Santa Fe,telefesantafe,2021-03-08,no,166500,Spanish,yes,21,297
www.facebook.com/159412109241,ENSI,ensiofficial,2022-03-11,no,247578,Italian,yes,0,297
www.facebook.com/298499210326362,El Profe Garcia,elprofe.garcia,2019-10-26,no,278836,Spanish,yes,0,297
www.facebook.com/214355515296873,TV Azteca Sinaloa,aztecasin,2019-04-25,no,348963,Spanish,yes,28,298
www.facebook.com/100241459103128,SPOTV,SPOTVThailand,2023-01-10,no,1508979,Thai,yes,55,298
www.facebook.com/1051437814886333,Alcaldía Municipal de San Pablo Tacachico,amtacachico,2020-01-07,no,27723,Spanish,yes,2,298
www.facebook.com/126948974487,Gatho Flow - The CatBoy,GathoFlowOficial,2023-04-23,no,29843,Spanish,yes,0,298
www.facebook.com/157613584301535,Vicky Sandhu,vickysandhuMuzic,2023-02-03,no,27937,English,yes,0,298
www.facebook.com/111614355546372,The Telegraph,thetelegraphindia,2023-04-22,no,356648,English,yes,1,299
www.facebook.com/126314097759940,Cappella Mediterranea,cappellamediterranea,2023-04-14,no,42870,French,yes,2,299
www.facebook.com/191971244163120,AD France,ArchitecturalDigestFrance,2023-04-22,no,321668,French,yes,9,299
