URL,Content creator,Username,Date added,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
https://www.facebook.com/178816625485255,หนิม คนึงพิมพ์,nim.kanuengpim,2023-07-25,792788,Thai,yes,3,4165
https://www.facebook.com/616379465130823,Jesse Tyler Ridgway,mcjuggernuggets,2023-07-21,791770,English,yes,10,31198
https://www.facebook.com/104308292353174,Shihab Chottur,,2023-07-24,790907,English,yes,0,0
https://www.facebook.com/864591866970208,ลูกทุ่งไอดอล,lookthungidol,2023-04-03,790177,Thai,yes,0,0
https://www.facebook.com/380750405858993,Alex Conan Real,alexconanrealoffical,2023-07-21,788274,Khmer,yes,0,0
https://www.facebook.com/982935405165359,Chanda Lynn,chandalynn33,2023-06-16,787958,English,yes,1,20927
https://www.facebook.com/521681947892594,Girl With The Dogs,perfectpoochesgrooming,2023-07-21,785557,English,yes,1,194577
https://www.facebook.com/134257559975766,Nicola Porro,NicPorro,2023-03-09,784782,Italian,yes,2,0
https://www.facebook.com/291811204247804,Jamel Comedy Club,JamelComedyClub,2023-07-25,784514,French,yes,1,74413
https://www.facebook.com/650586298334424,Lauren Fisher,ltfisher12,2023-03-09,783935,English,yes,0,26340
https://www.facebook.com/381671151876584,Ngọc Thanh Tâm,NgocThanhTamOfficial,2023-03-09,782795,Vietnamese,yes,3,44876
https://www.facebook.com/103037159843851,Bini the Bunny,binithebunny,2023-05-30,782762,English,yes,0,0
https://www.facebook.com/1473700206257488,TRT,TRT,2023-03-09,782658,Turkish,yes,0,0
https://www.facebook.com/331381567613,Stefano Syzer Germanotta,StefanoSyzerGermanottaOfficial,2023-07-21,782511,Italian,yes,0,22408
https://www.facebook.com/154575721836817,Củ Cải,Mrcucai999,2023-04-29,782333,Vietnamese,yes,10,61789
https://www.facebook.com/117465068282343,Karim Khattab - كريم خطاب,KarimKhattabOfficial,2023-07-23,780415,Arabic,yes,1,27097
https://www.facebook.com/276893852689979,Stefany Aguilar,StefanyAguilarOficial,2023-03-09,779753,Spanish,yes,0,0
https://www.facebook.com/136109573222076,Kholoud Ezz,Realkholoud.Ezz,2023-05-29,778724,Arabic,yes,0,7449
https://www.facebook.com/100927818430547,Ling and Lamb,LingAndLamb,2023-03-09,778121,English,yes,2,58533
https://www.facebook.com/106395451130865,Glen And Friends Cooking,GlenAndFriendsCooking,2023-03-09,778121,English,yes,0,0
https://www.facebook.com/1467253570179168,Flor Javier,florjavier2021,2023-03-09,778053,Spanish,yes,5,0
https://www.facebook.com/228585213818644,Daphne Oz,daphneoz,2023-03-09,777947,English,yes,0,95744
https://www.facebook.com/260575747319957,Ushasie Chakraborty,ushasiec,2023-06-28,777471,English,yes,0,107566
https://www.facebook.com/333712010138815,Stacey Dash,OfficiallyStaceyDash,2023-07-24,776810,English,yes,0,0
https://www.facebook.com/118765254852170,Bassel Tabbal  باسل طبال,basseltabbal,2023-06-10,776552,Arabic,yes,5,42044
https://www.facebook.com/100486178273306,The Promise Arabic,ThePromiseArabicOfficial,2023-07-22,776278,Arabic,yes,0,0
https://www.facebook.com/395370169119,Keishorne Scott,KeishorneScott,2023-07-21,775367,English,yes,13,1794
https://www.facebook.com/1544538779192132,Riserbeck,RiserbeckHD,2023-03-12,775136,Spanish,yes,0,0
https://www.facebook.com/244954082223613,ETtoday旅遊雲,ETtodayTRAVEL,2023-03-09,775024,Chinese,yes,6,22121
https://www.facebook.com/536895059723773,柴犬Nana和阿楞的一天,NanaAndaleng,2023-06-16,774746,Chinese,yes,0,0
https://www.facebook.com/440199419752544,Harsh Gahlot,iharshgahlot,2023-03-09,772480,English,yes,5,9258
https://www.facebook.com/166446543535401,Najla Ferreira الراقصه نجلا,NajlaFerreirabellydance,2023-06-30,772137,Arabic,yes,0,69015
https://www.facebook.com/221257264717077,Saifur's,SaifursEducation,2023-06-15,771803,Bengali,yes,0,0
https://www.facebook.com/139333659439727,Filmibeat.com,Filmibeat,2023-07-21,771763,English,yes,68,5604
https://www.facebook.com/196376920794954,Payitaht Abdülhamid,payitahtdizi,2023-04-03,771592,Turkish,yes,0,0
https://www.facebook.com/141575159190087,Dine Out With Adnan,DineOutWithAdnan,2023-03-09,771251,English,yes,6,14620
https://www.facebook.com/114069100452614,Oxana - اوكسانا,oxanadancer,2023-03-09,770654,English,yes,0,0
https://www.facebook.com/1668336526711624,Comedy Central Australia & New Zealand,ComedyCentralANZ,2023-07-23,770653,English,yes,0,0
https://www.facebook.com/693338037465177,Shayan Garcia,shayangarciaa,2023-06-30,770150,German,yes,0,0
https://www.facebook.com/77264969589,Food Lovers,foodloversmag,2023-03-09,767958,English,yes,0,28150
https://www.facebook.com/167512310023,Tatiana,Oficial.Tatiana,2023-03-09,767832,Spanish,yes,3,9965
https://www.facebook.com/1757959694461767,PBA Rush,PBARUSH247,2023-03-09,767246,English,yes,1,47653
https://www.facebook.com/1103039063230803,MissRose Gaming,missrosegaming,2023-03-09,766609,Malay,yes,1,2166
https://www.facebook.com/318565176038,DIEGO DI MARCO,diegodimarcotv,2023-05-03,766084,Spanish,yes,3,1061
https://www.facebook.com/106657338416,Chip and Company,chipandcompany,2023-03-09,765437,English,yes,9,6718
https://www.facebook.com/146038442225502,Megan Piphus Peace,MeganPiphusPeace,2023-06-29,765370,English,yes,0,0
https://www.facebook.com/1347787658681966,Renaldigilbert,renaldigilbertofficial,2023-02-11,765179,Indonesian,yes,2,0
https://www.facebook.com/869375246728922,Paulina Franco,paulinafrancooficial,2023-04-26,764159,Spanish,yes,0,0
https://www.facebook.com/101504791354227,نساء حائرات - Nisa Hairat - Umutsuz Ev Kadınları,NisaHairatSeries,2023-06-15,764033,Arabic,yes,7,33209
https://www.facebook.com/764547980251109,Mohamed Karim محمد كريم,mokarimpage,2023-03-09,763293,Arabic,yes,1,5627
https://www.facebook.com/224865767539711,Vocea României,vocearomaniei,2023-03-09,762106,Romanian,yes,0,0
https://www.facebook.com/240683242949596,Cinema Guide App,CinemaGuide,2023-04-03,761515,Arabic,yes,0,0
https://www.facebook.com/2040315066181970,Shashi Lal Yadav,ShashiLalOfficial,2023-05-19,761458,Hindi,yes,10,6584
https://www.facebook.com/1126736284004313,Brando Angulo,brandoangulomx,2023-07-01,761257,Spanish,yes,3,48352
https://www.facebook.com/284663284919410,Lauren Paley,Laurenepaley,2022-12-16,761219,English,yes,3,72658
https://www.facebook.com/1656487581073095,Simone Media,SimoneMedia,2023-07-21,760094,French,yes,4,16546
https://www.facebook.com/268276689871372,الإعلامي صبحي عطري,subhyotry,2023-05-05,758063,Arabic,yes,0,4920
https://www.facebook.com/59457398569,JENNA ELFMAN,jennaelfman,2023-04-29,757786,English,yes,5,30142
https://www.facebook.com/464609616910383,Stuart Edge,thestuartedge,2023-07-21,757014,English,yes,0,271923
https://www.facebook.com/259852814492707,Reyhna Pandit,reyhnapandit,2023-07-22,755975,English,yes,0,0
https://www.facebook.com/224865337563573,Mandy,mandycandyoficial,2023-07-26,755554,Portuguese,yes,0,50683
https://www.facebook.com/650740091662002,Farid Naffah,SoyFaridNaffah,2023-04-24,755501,Spanish,yes,8,24995
https://www.facebook.com/88598910215,Tom Segura,TomSeguraTour,2023-07-12,755486,English,yes,6,122171
https://www.facebook.com/1723155607813406,Exploring with the Nug,TheNuggetmann,2023-03-09,755191,English,yes,4,38216
https://www.facebook.com/809004449131457,Makemcie 4letras,makemcie4letras,2023-06-30,754953,Spanish,yes,1,17705
https://www.facebook.com/173466156387629,P336 Band,MCV.p336band,2023-07-21,754679,Vietnamese,yes,4,8449
https://www.facebook.com/1761306640764900,Jayy Randhawa,jayyrandhawaofficial,2023-03-09,754550,English,yes,1,12030
https://www.facebook.com/70340169281,Televisa Guadalajara,TelevisaGDL,2023-06-12,753397,Spanish,yes,27,1247
https://www.facebook.com/735559336526457,Arshdeep Soni,arshsoni,2023-04-04,753277,English,yes,7,106534
https://www.facebook.com/355908037935101,Paul Mirabel,paulmirabel2,2023-07-19,752725,French,yes,3,416090
https://www.facebook.com/1979119592370734,Khalid Farhan,chandlerbingforlife,2023-03-09,752110,Bengali,yes,2,16624
https://www.facebook.com/559769054129189,Giulia Penna,GiuliaPennaOfficial,2023-03-09,751994,Italian,yes,0,22754
https://www.facebook.com/829456380446056,Guardianes del Amor de Arturo Rodriguez,arturo.guardianesdelamor,2023-07-21,751444,Spanish,yes,5,21587
https://www.facebook.com/44130834484,The Wild Animal Sanctuary,TheWildAnimalSanctuary,2023-07-21,751354,English,yes,0,0
https://www.facebook.com/464336407426381,Ẩm Thực Mẹ Làm,AmThucMeLam.Official,2023-03-09,751337,Vietnamese,yes,0,0
https://www.facebook.com/104275089261955,Jimmy Alvarez,JimmyPongamosloAPrueba,2023-05-13,751248,,yes,0,215947
https://www.facebook.com/855000734573579,Tribun Solo,tribunsolo,2023-07-21,749918,Indonesian,yes,0,0
https://www.facebook.com/450870771635009,Brooklyn and Bailey,BrooklynAndBailey,2023-04-22,749719,English,yes,0,42922
https://www.facebook.com/412245768929155,Rossalba Molina,labuenaloca,2023-03-09,749202,Spanish,yes,1,0
https://www.facebook.com/363984356962599,Kendra G,kendragmedia,2023-04-03,748845,English,yes,16,0
https://www.facebook.com/116718101740797,Bullshit TV,BullshitTV,2023-07-21,747101,German,yes,50,3997
https://www.facebook.com/125286664472,Keluarga,KeluargaMagazine,2023-07-21,747074,Malay,yes,5,36440
https://www.facebook.com/639010696135007,AutoDeal.com.ph,AutoDealPH,2023-03-09,746238,English,yes,1,25565
https://www.facebook.com/537653786435288,Trainer Kami,trainerkami,2023-03-06,746128,English,yes,0,0
https://www.facebook.com/108082332564634,Cryptic Wisdom,crypticwisdom,2023-06-26,744378,English,yes,0,12747
https://www.facebook.com/1376964629238952,Lavleen Kaur,DietitianLavleen,2023-03-09,744355,English,yes,1,64933
https://www.facebook.com/109391007468679,ScarlettandTiania,ScarlettandTiania,2023-03-09,743640,English,yes,10,74659
https://www.facebook.com/398809906915196,Lakshmi Menon - Vlogger,Vloggerakshmimenon,2023-07-07,743485,English,yes,6,353373
https://www.facebook.com/113083842704312,Shaheem,shaheemrs,2022-12-02,743000,English,yes,11,38056
https://www.facebook.com/480010195361254,Technologychaoban - เทคโนโลยีชาวบ้าน,technologychaoban,2023-06-15,742684,Thai,yes,0,1188
https://www.facebook.com/270986253013416,Tangela Vieira,tangelavieiraoficial,2023-03-20,742123,Portuguese,yes,10,10473
https://www.facebook.com/1668407463446127,Al Ahly Volleyball,OfficialAhlyVolleyBall,2023-03-09,742053,Arabic,yes,0,0
https://www.facebook.com/161805237296029,Sentangsedtee - เส้นทางเศรษฐี,SentangSedtee.matichon,2023-03-09,741768,Thai,yes,1,10512
https://www.facebook.com/112990774665105,Virat Choudhary,ViratChoudharyCA,2023-07-21,741653,English,yes,6,25579
https://www.facebook.com/683187805082886,Alk4pon3,Alk4pon3Oficial,2023-05-18,741487,Spanish,yes,6,19889
https://www.facebook.com/174430639300285,愛玩客,isetiwalker,2022-11-06,741416,Chinese,yes,7,17056
https://www.facebook.com/104609837584384,Willem Powerfish,willempowerfishh,2023-07-21,740790,English,yes,0,67048
https://www.facebook.com/151769668167575,Raphael Gomes,ItsRaphaBlueBerry,2023-07-21,740311,English,yes,6,26594
https://www.facebook.com/263909737435015,Astro Tak,astrotakofficial,2023-07-21,740056,Hindi,yes,29,8379
https://www.facebook.com/396747320395572,Noah Schnacky,NoahSchnacky,2023-03-09,739073,English,yes,0,0
https://www.facebook.com/225354284851985,Dominique Sachse,DominiqueSachse,2023-06-26,738524,English,yes,1,57984
https://www.facebook.com/1417236625217494,Nuttyploy,nuttyployfanpage,2023-05-23,736963,Thai,yes,0,0
https://www.facebook.com/540436019328939,Pancho Uresti,panchouresti0794,2023-03-09,734022,Spanish,yes,9,5959
https://www.facebook.com/906930706046613,Sofia Wylie,wyliesofia,2023-07-21,732982,English,yes,2,4398
https://www.facebook.com/172380040035269,Frank Caprio,therealfrankcaprio,2023-07-22,732658,English,yes,0,112285
https://www.facebook.com/1514240842129390,Jastrzab Post,jastrzabpost,2023-06-04,732594,Polish,yes,0,19289
https://www.facebook.com/826925124104135,Mashed,MashedFood,2023-07-19,732447,English,yes,7,9954
https://www.facebook.com/1582409512032352,CuriosaMente,CuriosaMenteTV,2023-07-20,732434,Spanish,yes,0,999957
https://www.facebook.com/101230008767703,Kurulus Osman Urdu,kurulusosmanurdu,2023-06-16,732050,English,yes,7,19910
https://www.facebook.com/542122993375072,Justine Luzares,justineluzaresofficial,2023-03-09,731414,English,yes,1,1850229
https://www.facebook.com/438987046299274,The First,TheFirstonTV,2022-11-08,731401,English,yes,1,0
https://www.facebook.com/100691145106319,NewsBangla24.com,NewsBangla24.Official,2023-07-21,730985,Bengali,yes,1,2546
https://www.facebook.com/840173182704721,شيء تك Shaay Tech,ShaayTech,2023-07-24,730855,Arabic,yes,16,5665
https://www.facebook.com/616561231706744,JR De Guzman,JRDcomedy,2023-03-09,730529,English,yes,2,29876
https://www.facebook.com/500486880323394,RidePass,PBRRidePass,2023-03-09,729789,English,yes,3,19027
https://www.facebook.com/218584641906248,โบโบ กวนจีน 波波真幸福,kuanjeen,2023-05-29,729224,Thai,yes,0,2142
https://www.facebook.com/150265665054394,Jessica Pereira,jessipereirag,2022-10-20,728533,Spanish,yes,2,47639
https://www.facebook.com/160175474153,Vanguardia,vanguardiacom,2023-07-21,727423,Spanish,yes,3,0
https://www.facebook.com/2160312134244151,Dr. Glam,Dr.Glamm,2023-03-09,726566,English,yes,5,39038
https://www.facebook.com/224010574305358,Mukesh Singh Gahlot,MrMukeshGahlot,2023-02-28,726385,English,yes,7,22662
https://www.facebook.com/33732211283,Diamond Rio,diamondrio,2023-07-24,726329,English,yes,4,4057
https://www.facebook.com/1114461258743397,Tloo,TLOOYeah1,2023-03-09,725885,Vietnamese,yes,4,15792
https://www.facebook.com/1605138696374760,Merakio,YosoyMerakio,2023-03-09,725845,Spanish,yes,1,11685
https://www.facebook.com/116248940048,Sheryn Regis,SherynRegisOfficial,2023-06-22,725493,English,yes,0,30645
https://www.facebook.com/353239068106171,BHM TV,BunhayMeanFB,2023-06-26,724684,French,yes,0,11871
https://www.facebook.com/705055462916675,محمود هلال Mahmoud Helal,mahmoud.helaloffical,2023-06-21,724208,Arabic,yes,1,2665
https://www.facebook.com/877913549084666,Chaly D.N,IamChalyDN,2023-07-21,723888,English,yes,0,0
https://www.facebook.com/923796394314545,المصري لايت,AlMasryLite,2023-03-09,723813,Arabic,yes,0,0
https://www.facebook.com/112885218747428,DJ Scuff,nuevavaina,2023-07-24,723343,Spanish,yes,0,149302
https://www.facebook.com/243583465704472,Channel Nine BD,channelninebd.tv,2023-05-01,722972,Bengali,yes,0,10207
https://www.facebook.com/371492286557922,Fabrizio,Fabrizio,2023-03-09,722920,Spanish,yes,0,2587
https://www.facebook.com/100608168032865,Cookd,CookdTV,2023-04-27,722779,English,yes,7,16932
https://www.facebook.com/120860304596597,Cocina al natural,CocinaAlNatural,2023-07-21,722204,Spanish,yes,0,0
https://www.facebook.com/551572574905280,Ms. Wrights Way,MsWrightsWay,2023-04-20,722078,English,yes,0,102976
https://www.facebook.com/51391613491,Trucks Gone Wild,TGW2005,2023-03-09,721770,English,yes,7,4032
https://www.facebook.com/67669390768,Fortune Feimster,fortunefunny,2023-06-13,720605,English,yes,1,38088
https://www.facebook.com/172642722749413,Grupo La Apuesta Oficial,LaApuestaOficial,2023-07-21,719638,Spanish,yes,0,37466
https://www.facebook.com/390258834363337,Kimberly Pleitez,kimberlypleitezmusic,2023-04-21,719428,Spanish,yes,0,13133
https://www.facebook.com/1001868403208714,Robiiiworld,robiiiworld,2023-03-09,719407,English,yes,0,11480
https://www.facebook.com/108032757198156,Ekushey Television-News,EkusheyETV,2023-07-21,719404,Bengali,yes,0,0
https://www.facebook.com/130771804298726,PioneerPauly,pioneerpauly,2023-03-09,719349,English,yes,1,23046
https://www.facebook.com/543937355675792,La Cooquette,lacooquette,2022-09-26,718414,Spanish,yes,1,36153
https://www.facebook.com/127042324031604,Abelard Giza,abelard.giza,2023-07-24,718353,Polish,yes,1,835051
https://www.facebook.com/358196117527134,The Voice of Italy,Thevoiceufficiale,2023-06-15,718124,Italian,yes,0,0
https://www.facebook.com/112385867264588,Lalo Escalante,laloescalanteee,2023-06-23,717574,Spanish,yes,0,0
https://www.facebook.com/115763581513,KCRA 3,KCRA3,2023-07-21,716963,English,yes,1,0
https://www.facebook.com/267483506995217,Tigres Femenil,ClubTigresFemenil,2023-03-09,716734,Spanish,yes,2,0
https://www.facebook.com/792442244144578,Fit Matka Wariatka,fitmatkawariatka,2023-04-07,716640,Polish,yes,0,0
https://www.facebook.com/381271392446808,ما وراء الجدران,Mawaraeljodranennahartv,2023-07-21,716585,Arabic,yes,0,0
https://www.facebook.com/107318184153219,El Ñato Oscar,elnatooscar1,2023-04-12,716359,Spanish,yes,0,9910
https://www.facebook.com/514938605304713,A Spor,aspor,2023-06-12,715876,Turkish,yes,0,0
https://www.facebook.com/1942794722469951,Manoj Dey,manojdey23,2023-06-02,715722,Hindi,yes,0,189773
https://www.facebook.com/101599862546641,carokowanzenglish,carokowanzenglish,2023-05-10,715336,,yes,11,81636
https://www.facebook.com/1594289377551813,Renee Young,UnfilteredRenee,2023-04-03,714996,English,yes,0,0
https://www.facebook.com/822191414473251,Seb Mellia,sebmellia,2023-04-29,714234,French,yes,1,55278
https://www.facebook.com/563718687054153,The Oreo Cat,TheOreoCat,2023-04-04,713947,English,yes,9,26300
https://www.facebook.com/515040411993267,Samayam Telugu,samayam.telugu,2023-06-16,713833,Telugu,yes,19,4397
https://www.facebook.com/112292367066850,Miss Everything,MissEverythingOfficial,2023-06-04,713186,English,yes,6,41585
https://www.facebook.com/103460681159004,Puja Banerjee,banerjeepujaofficial,2023-06-10,712317,English,yes,0,10546704
https://www.facebook.com/258141564754595,Voices of Color By Insider,VoicesOfColorByInsider,2023-07-24,711332,English,yes,0,0
https://www.facebook.com/1144034845636950,Leão Lobo,leaolobooficial,2023-07-26,710693,Portuguese,yes,1,12989
https://www.facebook.com/10361931635,Los Cantores koko y koronel,loscantoreskokoykoronel,2023-07-24,709629,Spanish,yes,1,6515
https://www.facebook.com/103556095202205,Karamo,KaramoShow,2023-04-29,709386,English,yes,4,30769
https://www.facebook.com/580550038644928,الشيخ احمد الصباغ,elsheikhahmedelsabagh,2023-06-16,709233,Arabic,yes,6,329
https://www.facebook.com/192917177463939,Geek Culture,GeekCulture,2023-03-14,709180,English,yes,6,4878
https://www.facebook.com/512084882266673,Łukasz Lotek Lodkowski,lukaszloteklodkowski,2023-03-09,708835,Polish,yes,0,0
https://www.facebook.com/100882568373357,أيوب القاضي Ayoub El Kady,ayoubthejudge2022,2023-03-09,708402,Arabic,yes,1,351770
https://www.facebook.com/328051880725308,Tigo Sports Bolivia,TigoSportsBolivia,2023-06-17,707753,Spanish,yes,16,5274
https://www.facebook.com/386429308073289,Taylor R,Taylor.R.Official,2023-03-09,706277,English,yes,3,95645
https://www.facebook.com/8384653093,RMC Info Talk Sport,RMCinfo,2023-06-14,706142,French,yes,10,870
https://www.facebook.com/2203334123274032,Ashanty Hermansyah,AshantyAshOfficial,2023-03-09,705508,Indonesian,yes,0,0
https://www.facebook.com/108257458773569,Arshiethromycin - Arshie Larga,,2023-05-30,705234,,yes,4,207542
https://www.facebook.com/450550918368233,Karina Catalán,karinacatmusic,2023-03-09,705147,Spanish,yes,5,9197
https://www.facebook.com/1421019768158836,Slater Moore Photography,slatermoorephotography,2023-03-09,704573,English,yes,6,21286
https://www.facebook.com/1205283992980016,Ahmed Afroto,afrotooofficial,2023-06-15,703145,Arabic,yes,0,0
https://www.facebook.com/107233938220092,Frailyn,FrailynJiret,2023-03-12,702679,Spanish,yes,0,0
https://www.facebook.com/281230382307626,QCZAJ,Qczaj,2023-03-09,702629,Polish,yes,0,0
https://www.facebook.com/362723437179674,Alex French Guy Cooking,frenchguycooking,2023-07-22,702501,English,yes,2,145497
https://www.facebook.com/430130917009104,Peterson Farm Bros,PetersonFarmBros,2023-03-09,702186,English,yes,1,153095
https://www.facebook.com/105604212331613,Mohd Fadli Salleh,xbgsx666,2023-05-18,701392,English,yes,1,8009
https://www.facebook.com/167965119890296,Perfil.com,perfilcom,2023-07-21,700301,Spanish,yes,2,2463
https://www.facebook.com/111252408319749,Destiny Etiko,destinyetikounlimited,2023-06-02,700260,English,yes,3,0
https://www.facebook.com/2186826268272962,قهوة أشرف - Ahwet Ashraf,ahwetashraf,2023-04-03,699884,Arabic,yes,0,0
https://www.facebook.com/1439908229374414,DØVYDÅS,DovydasMusic,2023-05-01,698034,English,yes,5,24507
https://www.facebook.com/51757123845,HelloBeautiful,hellobeautifulofficial,2023-03-27,697720,English,yes,4,1517
https://www.facebook.com/447478842262561,Nabd Albalad - نبض البلد,royanabdalbalad,2023-07-21,697116,Arabic,yes,3,6430
https://www.facebook.com/748085075312255,Lylocyv,lylocyv,2023-03-20,696985,Spanish,yes,6,0
https://www.facebook.com/110299755683905,A diz Bambi,adizthebam,2023-01-24,696149,English,yes,0,0
https://www.facebook.com/113191792041249,Woodworking for Mere Mortals,WoodworkingForMereMortals,2023-04-03,695370,English,yes,6,26174
https://www.facebook.com/101074846103032,Nurse Johnn,nurse.johnn,2023-04-16,695071,,yes,6,581558
https://www.facebook.com/101958451560,NBA Italia,NBAItalia,2023-07-21,694843,Italian,yes,5,9791
https://www.facebook.com/581421021918668,FabianMagic,fabianmagic.de,2023-03-13,694817,German,yes,0,0
https://www.facebook.com/369187593166803,Ashley Wineland,AshleyWinelandMusic,2023-04-16,694758,English,yes,4,4642
https://www.facebook.com/852557564787237,Bollywood Tadka - Punjabi,punjabkesaripunjabitadka,2023-05-08,694745,English,yes,21,5777
https://www.facebook.com/17738138995,Adam Carolla,adamcarolla,2023-07-22,694103,English,yes,0,0
https://www.facebook.com/306730109680612,Defying Odds: Roman's Journey,romanclevelanddinkel,2023-03-09,692623,English,yes,0,173923
https://www.facebook.com/1572693982979607,Fred Bruno,fredb12.oficial,2023-07-16,692299,Portuguese,yes,5,8374
https://www.facebook.com/110141240372585,Expeditiously with T.I.,ExpediTIously,2023-06-16,692120,English,yes,1,88122
https://www.facebook.com/23617677216,AJ Rafael,ajrafaelmusic,2023-05-16,690625,English,yes,13,15710
https://www.facebook.com/187714645141474,三立台劇,settvdrama,2023-07-21,689073,Chinese,yes,0,15155
https://www.facebook.com/926558074049253,Ana María Alvarado,AnaMariaAlvaradoOf,2023-06-06,688722,Spanish,yes,7,10877
https://www.facebook.com/103605365614586,توبه - Touba,Toubaseries2022,2022-10-25,688492,Arabic,yes,6,39364
https://www.facebook.com/1064650320242859,UrbanLife Health 健康新態度,urbanlifehk.health,2023-07-24,687949,Chinese,yes,3,11658
https://www.facebook.com/1451747921741820,Biyon Kattilathu,biyon,2023-03-09,687794,German,yes,7,22884
https://www.facebook.com/124577130886108,sixx,sixxTV,2023-07-10,686339,German,yes,0,4022
https://www.facebook.com/319889611791149,The Bridge,TheBridgeIN,2023-05-14,686019,English,yes,4,2324
https://www.facebook.com/103971336305218,Hot Air,hotaircom,2023-03-09,685194,English,yes,0,0
https://www.facebook.com/101958949084301,Elyse Myers,elysemyersofficial,2023-03-09,684832,English,yes,8,131819
https://www.facebook.com/225681043892,Le Monde des Animaux,LeMondeAnimalbyBuzzly,2023-04-03,684727,French,yes,0,0
https://www.facebook.com/104437797728222,Aida Victoria Merlano,aidavictoriafb,2023-07-21,684260,Spanish,yes,0,0
https://www.facebook.com/192080529765,李小燕正面思考團,leehsiaoyen,2023-03-09,684102,Chinese,yes,0,0
https://www.facebook.com/109120628658841,أحمد فاخوري,ahmd.fakhouri,2023-06-15,684037,English,yes,3,21034
https://www.facebook.com/110881576940941,Shark Nguyễn Hòa Bình,SharkBinh,2023-03-09,683055,Vietnamese,yes,0,0
https://www.facebook.com/1447939028755837,Jay Bling,jayblingdj,2023-06-30,682051,English,yes,0,0
https://www.facebook.com/112502605497880,吳婉君 Cocco Wu,CoccoWestwood,2023-06-01,682028,Chinese,yes,0,0
https://www.facebook.com/360234527399374,Mango Music,MangoMusicLabel,2023-07-21,681582,English,yes,4,2397
https://www.facebook.com/100631791284987,You Do Note Girl,youdonotegirl,2023-03-09,680634,Tagalog,yes,4,16958
https://www.facebook.com/134942079880559,Dr. Camilo Cruz,CamiloCruzAutor,2023-06-08,680386,Spanish,yes,1,4480
https://www.facebook.com/329118253934643,觸mii,truemii2020,2023-03-09,679464,Chinese,yes,2,10027
https://www.facebook.com/258210124875597,FMS México,fmsmexa,2023-03-09,676533,Spanish,yes,0,151476
https://www.facebook.com/113458855439196,Bryanboy,bryanboy,2022-12-21,676036,English,yes,0,112752
https://www.facebook.com/865310896947073,Crissa Jackson,crissaacejackson,2023-04-04,675648,English,yes,2,152028
https://www.facebook.com/1419532611446374,Nakkalites,Nakkalites,2023-03-09,675461,English,yes,2,31799
https://www.facebook.com/255869617879993,Vikatan Tele Vistas,VikatanTeleVistas,2023-06-12,675359,Tamil,yes,35,12912
https://www.facebook.com/315857811813154,Bordo Mavi Balık Erşan Yılmaz,BordoMaviBalik,2023-01-25,674051,Turkish,yes,3,23544
https://www.facebook.com/1082944241787908,Biệt Tài Tí Hon,biettaitihon,2023-06-15,673869,Vietnamese,yes,8,5927
https://www.facebook.com/63378970770,Black Belt Magazine,BlackBeltMagazine,2023-07-21,673682,English,yes,0,7184
https://www.facebook.com/100419111845191,Ezel,ayyapimezeltv,2023-07-21,673572,Turkish,yes,1,6085
https://www.facebook.com/144734492354110,Archita Sahu,architasahuofficial,2023-03-09,673092,English,yes,4,90089
https://www.facebook.com/468846826572456,Dougherty Dozen,doughertydozen,2023-03-09,672608,English,yes,21,43996
https://www.facebook.com/1109791735725527,Jimmy Zhang,Jimbaslice,2023-03-09,671981,English,yes,2,43555
https://www.facebook.com/192292698320374,Thầy Giáo Tí Hon,thaygiaotihon88,2023-03-09,671674,Vietnamese,yes,3,46029
https://www.facebook.com/420172658037554,Neida Sandoval (Cuenta Oficial),NeidaSandovalOficial,2023-05-08,671430,Spanish,yes,9,5195
https://www.facebook.com/12103683915,CADENA 100,CADENA100,2023-07-21,670762,Spanish,yes,1,4706
https://www.facebook.com/280548401729,Bone Collector,bonecollector6,2023-06-21,670732,English,yes,3,173200
https://www.facebook.com/101674021549525,Habitación 309 - No:309,no309enespanol,2023-04-03,669735,Spanish,yes,7,43339
https://www.facebook.com/100813608900036,Hari Sharranam Jun,SwamiRamgovinddas,2023-07-24,669558,Hindi,yes,7,19724
https://www.facebook.com/203225333157082,Megan Batoon,MeganBatoonFP,2023-03-09,669431,English,yes,0,0
https://www.facebook.com/849338868488468,Ankita Kundu,AnkitaKunduOfficial,2023-03-09,669375,English,yes,0,0
https://www.facebook.com/107242874153046,Keo Veasna,keoveasna.official.real,2023-03-12,669279,Khmer,yes,0,0
https://www.facebook.com/306763506772287,Vovo viral,vovoviral,2023-07-19,668961,Portuguese,yes,0,68724
https://www.facebook.com/102448982340148,Carlo and Sarah,carloandsarahh,2023-03-09,668809,English,yes,3,354376
https://www.facebook.com/385030801902812,ONE News,ONENewsPH,2023-03-09,668305,English,yes,0,416
https://www.facebook.com/658308064205957,FaxxenTV,faxxentv,2023-07-21,667204,German,yes,0,32204
https://www.facebook.com/1257621417595410,Gregg Martin,GreggMartinOfficial,2022-12-13,666139,English,yes,0,788
https://www.facebook.com/416779685825206,Jorge Gastelum,inspiratuestilo,2023-03-09,666090,Spanish,yes,0,62501
https://www.facebook.com/360805360960510,Kureghor,Kureghorbangladesh,2023-06-16,666063,Bengali,yes,0,0
https://www.facebook.com/249489265063249,BitMe,TVBitMe,2023-04-29,665445,Spanish,yes,0,0
